,Marital_Status,Course,Attendance,Prev_Qua,Prev_Qua_Grade,Nationality,Mother_Qua,Father_Qua,Adm_Grade,Tui_Up_to_Date,Gender,S_Holder,Age_at_Enroll,Cur_U_1st_Sem_Credit,Cur_U_1st_Sem_Appr,Cur_U_1st_Sem_Grade,Cur_U_2nd_Sem_Credit,Cur_U_2nd_Sem_Approved,Cur_U_2nd_Sem_Grade,SAP
252,1,9085,1,1,122.0,1,9,19,103.4,1,0,0,19,0,5,14.4,0,5,13.0,0
253,1,9773,1,1,127.0,1,37,37,123.2,1,0,0,18,0,1,11.0,0,0,0.0,0
254,1,9147,1,1,136.0,1,1,1,124.1,1,0,0,18,0,5,12.4,0,5,10.8,0
255,2,9556,1,19,133.1,1,38,37,99.5,0,0,1,37,0,1,16.0,0,0,0.0,1
256,1,9991,0,40,127.0,1,37,37,124.9,1,0,0,29,0,5,13.571428571428571,0,5,12.333333333333334,0
257,1,9070,1,1,116.0,1,37,37,110.8,1,0,0,18,0,6,11.833333333333334,0,6,12.5,0
258,1,9238,1,1,121.0,1,1,1,118.9,1,0,1,19,0,5,11.666666666666666,0,5,12.666666666666666,0
259,1,9238,1,1,124.0,1,1,1,118.8,0,0,0,22,6,6,11.833333333333334,2,2,13.0,1
260,1,9254,1,1,131.0,1,37,38,137.0,1,0,1,20,0,6,11.166666666666666,0,5,10.6,0
261,1,8014,0,1,100.0,1,37,37,100.0,1,0,0,34,0,0,0.0,0,0,0.0,1
262,1,9119,1,1,130.0,1,37,38,120.0,0,0,0,30,8,8,11.75,6,6,12.166666666666666,1
263,1,9238,1,1,135.0,1,1,1,122.8,1,0,0,18,0,6,14.0,0,6,14.0,0
264,1,9238,1,1,130.0,1,38,19,121.6,1,0,0,18,0,6,12.833333333333334,0,6,12.0,0
265,1,9773,1,1,146.0,1,3,1,149.2,1,0,0,18,0,4,12.25,0,3,11.666666666666666,0
266,1,9500,1,1,146.0,1,4,1,140.0,1,0,0,18,0,7,14.828571428571427,0,7,14.828571428571427,0
267,1,9773,1,1,154.0,1,38,38,133.4,1,0,1,19,0,5,11.4,0,5,12.8,0
268,1,9070,1,1,137.0,1,37,37,126.2,1,0,1,19,0,6,13.0,0,6,12.5,0
269,1,9500,1,1,151.0,1,1,1,127.8,1,0,1,18,0,7,13.671428571428573,0,7,13.671428571428573,0
270,1,9003,1,39,150.0,1,37,38,150.0,1,0,1,21,0,6,12.666666666666666,0,5,12.8,0
271,1,9147,1,1,121.0,1,1,19,113.7,0,0,0,20,0,2,10.0,0,1,13.0,1
272,1,9147,1,1,122.0,1,12,19,117.8,1,0,0,20,0,5,13.5,0,5,12.333333333333334,0
273,1,9500,1,1,143.0,1,5,1,136.7,1,0,0,19,2,7,12.67,1,8,13.55,0
274,1,9238,1,1,152.0,1,1,38,144.7,1,0,0,20,0,6,14.5,0,6,15.428571428571429,0
275,1,9500,1,1,145.0,1,12,1,139.8,1,0,0,18,0,7,13.685714285714283,0,8,15.3875,0
276,1,9853,1,1,120.0,1,37,38,113.7,1,0,0,20,0,5,11.0,0,3,10.666666666666666,1
277,2,9130,1,3,140.0,1,5,4,140.0,0,0,0,29,7,7,11.555555555555555,5,5,13.2,1
278,1,9500,1,1,143.0,1,19,19,142.3,1,0,1,18,0,7,13.79714285714286,0,8,13.775,0
279,1,9500,1,1,129.0,1,19,19,119.6,1,0,1,20,0,7,14.00375,0,7,13.812857142857142,0
280,1,9147,1,1,139.0,1,38,37,123.7,1,0,1,22,0,4,12.0,0,4,11.4,0
281,2,8014,0,1,133.1,1,39,19,143.0,1,0,1,47,0,5,14.166666666666666,0,6,14.166666666666666,0
282,2,9991,0,1,127.0,1,37,37,100.1,1,0,0,31,1,5,14.0,0,5,13.8,0
283,1,9070,1,1,126.0,1,19,37,119.4,1,0,1,21,0,5,13.8,0,6,12.833333333333334,0
284,1,8014,0,1,128.0,1,38,38,122.1,1,0,0,21,0,5,12.8,0,6,11.857142857142858,0
285,2,9773,1,12,100.0,1,1,1,100.0,1,0,0,24,0,6,12.166666666666666,0,6,13.833333333333334,0
286,1,9070,1,1,123.0,1,4,37,113.9,1,0,0,18,0,6,12.5,0,6,12.333333333333334,0
287,1,8014,0,15,170.0,1,34,1,101.0,1,0,0,32,0,4,12.0,0,4,11.5,0
288,1,8014,0,1,117.0,1,3,1,111.8,1,0,1,19,0,6,10.833333333333334,0,6,11.5,0
289,1,9500,1,1,140.0,1,3,3,140.0,1,0,0,24,0,8,13.385,0,8,13.385,0
290,1,9085,1,1,123.0,1,19,19,124.4,1,0,0,19,0,6,15.666666666666666,0,6,14.5,0
291,1,9003,1,39,150.0,1,19,37,150.0,1,0,1,19,0,6,14.333333333333334,0,6,13.833333333333334,0
292,1,9003,1,39,140.0,1,37,37,140.0,1,0,0,24,0,6,11.428571428571429,0,5,13.0,0
293,1,9238,1,1,123.0,1,19,19,116.0,1,0,1,18,0,6,11.666666666666666,0,6,11.666666666666666,0
294,1,9070,1,1,130.0,1,38,37,135.6,1,0,1,19,0,5,12.0,0,2,11.333333333333334,1
295,2,9500,1,1,137.0,1,3,38,121.0,1,0,1,19,0,7,14.725714285714288,0,7,14.725714285714288,0
296,1,9773,1,1,126.0,1,19,38,118.7,1,0,1,18,0,6,14.166666666666666,0,6,13.666666666666666,0
297,1,9238,1,1,125.0,1,1,1,125.7,1,0,0,18,0,6,11.571428571428571,0,6,12.333333333333334,0
298,1,9556,1,1,112.0,1,1,1,107.1,1,0,0,20,0,7,12.5,0,8,13.1375,0
299,1,9500,1,1,141.0,1,19,38,125.5,1,0,0,18,0,8,12.86,0,8,12.86,0
300,1,9670,1,1,135.0,1,38,38,127.0,1,0,0,18,0,6,12.25,0,6,13.714285714285714,0
301,1,9085,1,1,117.0,1,38,37,113.5,1,0,1,21,0,4,12.0,0,5,12.2,0
302,1,9500,1,1,160.0,1,19,19,154.4,1,0,1,18,0,7,15.116666666666667,0,8,16.168888888888887,0
303,1,9670,1,1,136.0,1,19,19,122.0,0,0,0,18,0,2,12.5,0,4,10.25,1
304,1,9238,1,1,143.0,1,1,11,128.0,1,0,0,19,0,0,0.0,0,0,0.0,1
305,1,9670,1,1,119.0,1,1,19,115.5,1,0,0,19,0,4,11.0,0,4,11.0,0
306,1,9670,1,1,120.0,1,1,19,117.2,1,0,0,18,0,6,11.875,0,4,14.6,0
307,1,9130,1,3,150.0,1,3,1,150.0,1,0,0,34,1,1,11.0,0,0,0.0,1
308,1,9085,1,1,142.0,1,11,11,155.3,1,0,0,19,0,5,15.2,0,5,13.2,0
309,1,9130,1,39,120.0,1,37,37,120.0,0,0,0,19,2,5,11.6,1,2,11.0,1
310,1,9238,1,1,160.0,1,3,19,116.1,1,0,0,26,0,6,14.833333333333334,0,6,15.142857142857142,0
311,1,9853,1,1,133.1,1,34,34,118.9,1,0,0,21,0,3,11.333333333333334,0,3,11.333333333333334,1
312,1,9147,1,1,142.0,1,19,19,127.3,1,0,1,18,0,5,11.2,0,5,11.8,0
313,1,9853,1,1,121.0,1,38,38,113.7,1,0,1,20,0,5,13.4,0,5,13.666666666666666,0
314,1,9147,1,1,135.0,1,1,1,118.5,1,0,0,25,0,2,10.5,0,0,0.0,1
315,1,9147,1,1,153.0,1,1,38,146.7,1,0,0,18,0,5,16.2,0,5,16.4,0
316,1,9500,1,1,140.0,1,19,19,124.3,1,0,1,18,0,7,14.542857142857144,0,8,14.88181818181818,0
317,1,9500,1,1,152.0,1,41,19,137.8,1,0,0,19,0,7,13.694285714285714,0,8,14.355555555555554,0
318,1,9238,1,1,120.0,1,19,38,130.2,1,0,1,18,0,6,11.285714285714286,0,6,11.857142857142858,0
319,1,9500,1,1,160.0,1,38,38,147.8,1,0,0,20,0,6,11.757142857142856,0,6,13.083333333333334,0
320,1,9085,1,40,150.0,1,19,19,150.0,0,0,0,26,0,0,0.0,0,0,0.0,1
321,1,9500,1,1,100.0,1,37,37,100.0,1,0,1,19,0,7,13.058571428571428,0,7,13.058571428571428,0
322,1,9500,1,1,150.0,1,1,1,155.6,1,0,0,19,0,7,14.3,0,8,14.055555555555555,0
323,1,9147,1,1,124.0,1,37,37,117.4,1,0,0,19,3,5,11.8,4,8,12.0,0
324,1,9085,1,1,141.0,1,1,19,128.8,1,0,0,19,0,3,10.333333333333334,0,3,13.0,0
325,1,9254,1,1,121.0,1,19,19,117.5,1,0,0,18,0,6,10.571428571428571,0,3,11.666666666666666,0
326,1,9500,1,6,134.0,1,1,37,120.4,1,0,0,19,0,6,13.333333333333334,0,6,13.333333333333334,0
327,1,9238,1,1,134.0,1,1,1,130.9,1,0,0,18,0,6,11.857142857142858,0,5,11.0,0
328,1,9853,1,1,132.0,1,2,19,125.0,1,0,0,18,0,5,12.6,0,5,11.4,0
329,1,9085,1,1,135.0,1,19,38,136.8,1,0,0,18,0,5,14.0,0,5,11.6,0
330,1,9853,1,1,123.0,1,1,38,121.6,1,0,0,18,0,5,12.0,0,6,12.666666666666666,0
331,1,9119,1,39,151.0,1,19,37,151.0,1,0,0,26,0,0,0.0,0,0,0.0,1
332,1,9238,1,1,107.0,1,38,38,103.5,1,0,0,20,0,6,12.0,0,6,13.0,0
333,1,8014,0,1,126.0,1,37,38,119.4,1,0,0,19,0,6,12.666666666666666,0,6,11.666666666666666,0
334,1,9238,1,1,133.0,1,34,37,134.4,1,0,1,18,0,6,12.166666666666666,0,6,13.666666666666666,0
335,1,9238,1,39,140.0,1,38,37,143.0,1,0,0,19,3,6,13.333333333333334,2,6,14.666666666666666,0
336,1,9853,1,40,110.0,1,41,3,110.0,1,0,0,40,0,7,15.0,0,7,14.571428571428571,0
337,1,9500,1,1,141.0,1,38,38,132.5,1,0,1,18,0,8,13.39125,0,8,13.39125,0
338,1,9238,1,1,122.0,1,3,1,114.7,1,0,0,19,0,5,12.166666666666666,0,6,12.428571428571429,0
339,1,9130,1,1,156.0,1,2,9,166.9,1,0,0,18,0,4,11.25,0,4,12.5,0
340,1,9085,1,1,129.0,1,1,2,125.9,1,0,0,19,0,4,12.0,0,3,12.0,0
341,1,171,1,1,188.0,1,3,3,178.3,1,0,0,18,0,0,0.0,0,0,0.0,1
342,2,8014,0,1,120.0,1,37,37,117.0,1,0,0,33,0,6,12.833333333333334,0,6,12.857142857142858,0
343,1,9003,1,3,130.0,1,3,3,150.0,1,0,0,35,0,6,14.0,0,6,13.1,0
344,1,9147,1,1,130.0,1,37,38,130.0,1,0,0,26,3,4,13.0,1,2,12.0,0
345,1,9773,1,1,140.0,1,19,19,135.1,1,0,0,18,0,6,13.5,0,6,12.5,0
346,1,9238,1,1,110.0,1,37,37,110.0,1,0,0,36,10,13,10.692307692307692,9,9,12.307692307692308,0
347,2,9991,0,1,133.1,1,37,37,136.2,1,0,0,39,0,5,11.0,0,5,11.666666666666666,0
348,2,9238,1,1,120.0,1,37,37,116.0,1,0,0,44,0,6,13.0,0,6,13.833333333333334,0
349,1,8014,0,1,96.0,1,3,1,100.0,1,0,0,20,0,5,12.0,0,4,11.25,0
350,1,9254,1,1,117.0,1,19,19,116.3,1,0,0,24,0,4,12.6,0,4,11.5,1
351,1,9773,1,1,123.0,1,19,19,134.0,1,0,1,20,0,6,13.666666666666666,0,6,13.333333333333334,0
352,1,171,1,1,127.0,1,1,1,124.2,0,0,0,19,0,0,0.0,0,0,0.0,1
353,2,9500,1,1,151.0,1,37,38,134.5,1,0,1,18,0,6,14.2,0,6,14.2,0
354,1,9254,1,1,127.0,1,19,19,120.7,0,0,0,22,0,5,11.0,0,0,0.0,1
355,1,9085,1,1,133.0,1,19,1,127.1,1,0,0,18,0,6,15.0,0,6,16.428571428571427,0
356,1,9500,1,19,133.1,1,38,37,133.0,1,0,0,24,0,6,12.585714285714284,0,7,13.44285714285714,0
357,1,9991,0,1,133.1,1,37,37,128.2,1,0,0,33,0,0,0.0,0,0,0.0,1
358,1,9003,1,1,133.1,1,37,37,130.0,1,0,1,30,0,0,0.0,0,0,0.0,0
359,1,9085,1,43,160.0,1,3,39,172.0,1,0,0,26,0,0,0.0,0,0,0.0,1
360,1,9853,1,1,140.0,1,19,38,128.5,1,0,0,18,0,6,11.666666666666666,0,6,11.833333333333334,0
361,1,9773,1,1,146.0,1,37,38,128.5,1,0,0,19,0,3,12.666666666666666,0,2,10.0,1
362,1,9147,1,1,112.0,1,19,38,112.0,1,0,0,20,0,3,10.333333333333334,0,4,11.0,0
363,1,9085,1,42,140.0,1,19,37,142.5,1,0,1,22,7,8,13.5,4,7,13.714285714285714,0
364,1,9500,1,1,136.0,1,1,1,133.0,1,0,0,19,0,5,13.98,0,5,13.98,0
365,1,9085,1,1,133.1,1,37,38,106.0,1,0,1,21,0,6,16.153846153846153,0,6,15.75,0
366,1,9500,1,1,136.0,1,19,38,125.5,1,0,1,21,0,6,14.033333333333331,0,6,14.033333333333331,0
367,1,9085,1,1,134.0,1,19,37,131.2,1,0,0,19,0,1,11.0,0,5,11.2,0
368,1,9853,1,1,122.0,1,38,37,112.9,1,0,1,19,0,7,13.857142857142858,0,6,13.666666666666666,0
369,1,9500,1,1,138.0,1,19,19,124.8,1,0,0,18,0,7,13.414285714285716,0,7,13.414285714285716,1
370,2,8014,0,1,160.0,1,37,39,140.9,1,0,0,50,7,11,13.545454545454543,3,7,13.571428571428571,0
371,2,9991,0,1,130.0,1,38,19,148.0,1,0,1,31,0,4,11.25,0,4,10.833333333333334,0
372,1,9773,1,1,161.0,1,1,19,148.4,1,0,1,19,0,6,13.833333333333334,0,6,14.428571428571429,0
373,2,9991,0,1,140.0,1,1,37,129.7,1,0,0,35,0,5,12.0,0,5,12.857142857142858,0
374,2,9085,1,19,133.1,1,38,38,128.2,1,0,0,31,0,0,0.0,0,0,0.0,1
375,2,8014,0,19,133.1,1,37,37,104.0,1,0,0,42,5,10,11.9,5,10,12.8,0
376,1,9147,1,1,130.0,1,37,37,119.9,0,0,0,34,0,0,0.0,0,0,0.0,1
377,1,9500,1,1,152.0,1,1,1,141.0,1,0,1,18,0,7,15.135714285714286,0,8,15.287499999999998,0
378,1,9853,1,1,125.0,1,3,3,116.6,0,0,1,18,0,7,12.285714285714286,0,6,13.333333333333334,0
379,1,9085,1,39,140.0,1,37,38,140.0,1,0,0,21,2,5,12.666666666666666,1,2,13.5,0
380,2,9500,1,19,133.1,1,38,19,140.0,1,0,1,26,0,5,12.74,0,6,10.978571428571428,1
381,1,9500,1,1,170.0,1,19,37,100.0,1,0,0,20,0,6,13.25,0,8,13.75,0
382,1,9238,1,1,135.0,1,38,38,121.0,1,0,0,19,0,3,10.333333333333334,0,3,10.333333333333334,0
383,1,9853,1,1,125.0,1,19,19,117.0,1,0,1,19,0,6,13.428571428571429,0,6,13.166666666666666,0
384,1,9147,1,42,140.0,1,3,4,140.2,1,0,0,20,6,9,12.555555555555555,3,8,11.11111111111111,0
385,1,9238,1,1,124.0,1,34,34,129.3,1,0,0,19,0,6,11.5,0,6,11.166666666666666,0
386,1,9853,1,1,140.0,1,37,37,145.3,1,0,0,18,0,6,13.666666666666666,0,6,12.333333333333334,0
387,1,9991,0,3,130.0,1,37,37,146.2,1,0,0,28,10,11,11.272727272727272,6,10,12.0,0
388,1,9853,1,1,134.0,1,1,19,122.5,1,0,0,22,0,5,13.166666666666666,0,5,12.4,0
389,1,8014,0,39,160.0,1,37,37,156.1,1,0,1,21,3,6,14.666666666666666,2,6,14.166666666666666,0
390,1,9085,1,39,140.0,1,4,38,140.0,1,0,0,21,0,4,12.75,0,1,11.0,0
391,1,9500,1,1,150.0,1,1,19,140.0,1,0,0,26,0,5,11.2,0,5,12.14,0
392,1,9773,1,1,141.0,1,30,37,128.4,0,0,0,18,0,5,13.0,0,5,11.4,1
393,1,9085,1,1,120.0,1,1,1,115.0,0,0,0,20,0,2,10.5,0,2,12.333333333333334,1
394,1,9085,1,1,166.0,1,1,19,158.7,1,0,0,18,0,6,14.857142857142858,0,6,14.0,0
395,1,9500,1,1,147.0,1,1,1,124.5,1,0,1,19,0,7,12.86,0,7,12.86,0
396,1,9238,1,1,121.0,1,3,19,111.9,1,0,0,20,5,11,11.727272727272728,5,11,12.0,0
397,1,9085,1,39,150.0,1,38,37,150.0,1,0,1,22,3,6,13.142857142857142,2,3,12.0,0
398,1,9670,1,1,124.0,1,37,19,114.2,1,0,0,18,0,5,11.8,0,4,13.714285714285714,1
399,1,9147,1,1,96.0,1,38,37,96.0,1,0,0,19,0,3,10.666666666666666,0,0,0.0,1
400,1,9070,1,1,125.0,1,1,3,128.9,1,0,1,18,0,5,11.6,0,4,11.2,0
401,1,9254,1,1,136.0,1,37,37,121.7,1,0,0,20,0,3,10.333333333333334,0,3,10.333333333333334,0
402,1,9773,1,1,120.0,1,38,37,114.8,1,0,0,19,0,4,12.25,0,3,11.0,0
403,1,9254,1,1,128.0,1,19,38,127.0,1,0,0,19,0,6,12.0,0,4,12.75,0
404,1,9500,1,1,142.0,1,37,37,131.3,1,0,0,19,0,7,14.731428571428571,0,7,14.731428571428571,0
405,1,171,1,1,135.0,1,1,19,137.1,1,0,0,18,0,0,0.0,0,0,0.0,0
406,1,9070,1,40,120.0,1,1,19,120.0,1,0,0,21,9,13,13.615384615384617,6,12,14.25,0
407,1,9991,0,40,140.0,1,1,19,139.0,1,0,0,27,0,5,15.8,0,5,14.8,0
408,1,9238,1,1,135.0,1,1,19,129.1,1,0,0,19,0,6,14.666666666666666,0,6,14.571428571428571,0
409,2,9085,1,1,133.1,1,34,34,128.2,1,0,0,25,0,0,0.0,0,0,0.0,1
410,1,9500,1,1,137.0,1,19,19,120.8,1,0,1,18,0,7,14.654285714285717,0,7,14.654285714285717,0
411,1,9500,1,3,122.0,1,19,1,135.8,1,0,0,24,0,7,12.401428571428571,0,7,12.401428571428571,0
412,1,9500,1,1,128.0,1,1,1,118.9,1,0,0,20,0,7,11.5875,0,7,14.071428571428571,0
413,1,9991,0,40,140.0,1,37,37,140.0,1,0,0,26,3,5,14.0,1,5,15.6,0
414,1,9238,1,1,132.0,1,1,38,127.1,1,0,1,20,0,6,12.333333333333334,0,6,11.833333333333334,0
415,1,9085,1,1,131.0,1,37,37,137.0,1,0,0,18,0,5,14.0,0,5,15.4,0
416,1,9085,1,1,126.0,1,1,1,127.4,1,0,0,19,0,6,15.23076923076923,0,6,12.375,0
417,1,9853,1,1,133.1,1,19,19,97.0,1,0,0,23,0,5,11.6,0,3,11.0,1
418,1,9500,1,1,136.0,1,37,37,126.3,1,0,1,18,0,6,11.6,0,6,11.6,0
419,1,9500,1,1,140.0,1,1,19,127.5,1,0,0,18,0,0,0.0,0,0,0.0,1
420,1,9500,1,1,135.0,1,2,1,126.6,1,0,1,19,0,7,12.901428571428571,0,8,13.094444444444443,0
421,1,9991,0,1,160.0,1,1,2,120.0,1,0,0,30,4,7,14.142857142857142,1,5,14.8,0
422,1,9085,1,39,140.0,1,1,2,140.0,1,0,0,29,0,0,0.0,0,0,0.0,1
423,1,9500,1,1,140.0,1,3,1,131.5,1,0,0,19,0,8,13.25375,0,8,13.25375,0
424,1,9556,1,1,115.0,1,19,2,112.2,1,0,0,20,0,7,13.785714285714286,0,8,14.1,0
425,1,9500,1,1,144.0,1,37,37,150.5,1,0,0,20,0,6,13.916666666666666,0,6,13.916666666666666,0
426,1,9670,1,1,128.0,1,38,38,121.0,1,0,0,19,0,6,13.5,0,6,13.571428571428571,0
427,1,9147,1,1,116.0,1,38,2,112.2,1,0,0,20,0,3,11.333333333333334,0,2,10.666666666666666,0
428,2,9085,1,1,135.0,1,19,1,129.4,1,0,0,21,0,0,0.0,0,0,0.0,1
429,1,9670,1,1,121.0,1,19,38,114.4,1,0,0,19,0,5,11.5,0,4,14.6,0
430,1,9500,1,1,134.0,1,37,38,120.3,1,0,1,18,0,7,12.082857142857142,0,7,12.082857142857142,0
431,1,8014,0,1,120.0,1,37,37,120.0,1,0,1,27,0,6,11.833333333333334,0,5,12.8,0
432,1,9147,1,1,125.0,1,38,38,114.5,1,0,1,19,0,5,13.4,0,5,12.4,0
433,1,9500,1,1,141.0,1,1,1,127.8,1,0,1,19,0,0,0.0,0,0,0.0,1
434,1,9773,1,1,140.0,1,1,19,124.6,1,0,0,19,0,5,14.2,0,6,14.571428571428571,0
435,1,9500,1,1,144.0,1,19,19,130.3,1,0,1,18,0,7,13.814285714285717,0,7,13.814285714285717,0
436,1,9254,1,1,122.0,1,19,19,118.2,1,0,1,20,0,4,11.25,0,6,10.5,0
437,1,9670,1,1,130.0,1,19,37,118.8,1,0,1,18,0,6,14.5,0,6,13.666666666666666,0
438,1,9670,1,1,133.1,1,9,1,133.0,1,0,0,19,0,0,0.0,0,0,0.0,1
439,2,9500,1,19,133.1,1,37,37,129.0,1,0,0,36,0,6,11.3,0,6,11.3,0
440,1,9556,1,1,147.0,1,3,4,100.0,1,0,0,18,0,0,0.0,0,1,16.0,0
441,1,9130,1,1,127.0,1,19,38,120.7,1,0,0,18,0,1,12.0,0,3,12.0,0
442,1,9500,1,1,136.0,1,19,38,132.5,1,0,0,19,0,7,12.3,0,7,12.3,0
443,1,9500,1,1,127.0,1,19,19,120.3,1,0,1,18,0,7,12.694285714285714,0,7,12.694285714285714,0
444,1,9670,1,1,123.0,1,19,19,114.6,1,0,0,18,0,4,11.0,0,4,11.0,0
445,1,9238,1,1,128.0,1,37,19,116.5,1,0,1,19,0,6,13.0,0,6,14.166666666666666,0
446,1,9500,1,1,128.0,1,3,1,127.8,1,0,1,19,0,7,14.4125,0,8,16.05,0
447,1,9500,1,1,140.0,1,1,19,129.9,1,0,0,18,0,7,12.92875,0,8,14.0625,1
448,1,9773,1,1,121.0,1,1,19,118.9,1,0,0,20,0,6,13.333333333333334,0,5,12.8,0
449,1,9254,1,1,122.0,1,19,38,114.3,1,0,1,20,0,5,12.8,0,5,12.8,0
450,1,9500,1,1,126.0,1,38,37,114.8,1,0,0,20,0,7,14.402857142857142,0,7,14.402857142857142,0
451,1,9500,1,1,135.0,1,37,37,123.0,1,0,1,18,0,7,13.381428571428572,0,7,13.381428571428572,0
452,1,9500,1,1,131.0,1,19,19,122.1,1,0,0,18,0,7,14.13125,0,8,13.98375,0
453,1,9085,1,1,140.0,1,19,37,123.7,1,0,0,19,0,5,11.714285714285714,0,5,12.6,0
454,1,9147,1,1,131.0,1,19,38,132.4,1,0,0,19,0,5,11.8,0,4,11.25,0
455,2,8014,0,1,130.0,1,34,34,114.8,1,0,0,44,0,6,11.166666666666666,1,2,11.0,0
456,1,9003,1,3,130.0,1,38,37,130.0,1,0,0,32,0,0,0.0,0,0,0.0,1
457,1,9853,1,1,140.0,1,37,19,122.3,1,0,0,22,0,5,13.6,0,5,12.0,1
458,2,9003,1,1,130.0,1,1,19,152.4,1,0,0,36,4,12,13.846153846153848,5,11,14.090909090909092,0
459,1,9773,1,1,125.0,1,37,37,120.1,1,0,1,18,0,6,12.5,0,6,13.333333333333334,0
460,1,9130,1,1,160.0,1,3,3,155.1,1,0,0,20,0,5,16.4,0,5,14.6,0
461,1,9070,1,1,130.0,1,19,19,124.5,1,0,1,20,5,11,13.818181818181818,5,11,13.454545454545457,0
462,1,9238,1,1,144.0,1,3,1,126.9,1,0,0,19,0,5,10.6,0,4,10.5,0
463,1,9147,1,19,133.1,1,3,1,153.2,1,0,0,24,0,5,10.2,0,5,12.2,0
464,1,9238,1,1,148.0,1,1,1,129.8,1,0,0,20,0,5,10.6,0,4,10.4,0
465,1,8014,0,1,133.1,1,3,3,135.0,1,0,0,27,7,9,11.444444444444445,4,5,10.8,1
466,1,9853,1,1,133.0,1,1,38,131.3,1,0,0,20,0,5,14.333333333333334,4,8,12.625,0
467,1,9238,1,1,129.0,1,34,34,125.2,1,0,1,23,15,16,13.0,11,13,13.266666666666667,0
468,1,9500,1,1,144.0,1,19,38,141.3,1,0,1,18,0,8,13.31,0,8,13.31,0
469,1,9238,1,1,120.0,1,37,37,117.1,1,0,1,18,0,5,10.571428571428571,0,5,12.2,0
470,1,9500,1,1,144.0,1,1,37,126.5,1,0,1,20,0,7,13.487142857142857,0,7,13.487142857142857,0
471,1,9254,1,1,132.0,1,19,38,120.1,1,0,1,20,0,6,12.333333333333334,0,6,11.833333333333334,0
472,1,9670,1,1,142.0,1,38,19,128.4,1,0,0,23,0,6,11.875,0,5,12.833333333333334,1
473,1,9500,1,1,136.0,1,19,19,140.0,1,0,0,20,0,6,13.966666666666669,0,6,13.966666666666669,0
474,1,9254,1,9,133.1,1,34,34,110.0,0,0,0,28,0,0,0.0,0,0,0.0,1
475,1,9670,1,1,122.0,1,1,19,116.8,1,0,0,21,0,4,11.5,0,5,12.8,0
476,1,9556,1,1,133.1,1,19,19,104.5,1,0,0,21,0,2,12.5,0,0,0.0,1
477,1,9500,1,3,140.0,1,34,34,140.0,1,0,0,28,0,0,0.0,0,0,0.0,1
478,1,9500,1,1,117.0,1,3,1,113.2,1,0,0,18,0,6,11.98,0,7,13.225,0
479,1,9238,1,1,128.0,1,38,19,118.6,1,0,1,21,0,5,13.2,0,5,11.8,0
480,1,9500,1,1,136.0,1,1,1,123.8,1,0,0,19,0,6,11.614285714285714,0,8,14.0375,0
481,1,9500,1,1,141.0,1,1,19,126.7,1,0,1,18,0,7,14.314285714285717,0,7,14.314285714285717,0
482,1,9500,1,1,130.0,1,3,1,133.8,1,0,0,19,0,0,0.0,0,0,0.0,1
483,1,9085,1,39,140.0,1,38,38,140.0,1,0,0,20,2,6,12.666666666666666,1,2,13.0,0
484,1,9500,1,1,102.0,1,1,19,100.6,1,0,1,20,0,6,12.766666666666666,0,7,12.128571428571428,0
485,1,9853,1,1,126.0,1,1,37,132.7,1,0,1,18,0,6,12.666666666666666,0,5,12.2,0
486,1,9670,1,1,125.0,1,38,19,106.6,1,0,0,20,4,6,11.5,0,4,10.571428571428571,1
487,1,9670,1,1,120.0,1,1,19,140.4,1,0,0,31,2,5,11.4,0,4,11.75,1
488,1,9500,1,1,132.0,1,37,37,128.3,1,0,1,19,0,7,14.70625,0,8,14.4775,0
489,1,9500,1,1,128.0,1,38,38,118.6,1,0,1,19,0,6,11.814285714285717,0,7,13.542857142857144,0
490,1,9070,1,1,115.0,1,19,1,123.4,1,0,0,23,1,6,13.0,0,6,11.875,0
491,1,9670,1,1,125.0,1,37,37,124.0,1,0,0,19,0,6,14.857142857142858,0,6,13.333333333333334,0
492,1,9500,1,1,137.0,1,1,3,121.3,1,0,0,20,0,6,12.6,0,6,12.6,0
493,1,9085,1,1,101.0,1,37,37,101.0,1,0,0,22,0,5,13.333333333333334,0,4,11.4,0
494,1,9853,1,1,126.0,1,3,1,116.9,1,0,0,18,0,6,10.666666666666666,0,6,12.833333333333334,0
495,1,9130,1,3,130.0,1,19,37,130.0,0,0,0,27,1,2,11.5,0,1,11.0,1
496,1,9556,1,19,100.0,1,37,38,120.0,1,0,0,29,0,1,10.0,0,0,0.0,1
497,1,9254,1,1,122.0,1,1,19,130.4,1,0,0,18,0,5,11.8,0,5,12.2,0
498,1,9070,1,1,126.0,1,19,38,118.7,1,0,0,18,0,5,11.8,0,6,12.666666666666666,0
499,1,9500,1,1,128.0,1,38,38,131.5,1,0,0,18,0,8,12.77125,0,8,12.77125,0
500,1,9085,1,1,134.0,1,37,38,120.4,1,0,0,20,0,3,11.333333333333334,0,5,12.6,0
501,1,9254,1,1,128.0,1,38,38,129.1,1,0,0,18,0,6,12.666666666666666,0,5,14.6,0
502,1,9070,1,1,125.0,1,1,1,132.0,0,0,0,18,1,5,12.2,0,4,10.833333333333334,0
503,1,9085,1,3,130.0,1,3,3,130.0,0,0,0,28,0,1,12.0,0,0,0.0,1
504,1,9500,1,1,135.0,1,37,1,132.8,1,0,1,18,0,7,11.721428571428572,0,7,11.721428571428572,0
