Marital_Status,Course,Attendance,Prev_Qua,Prev_Qua_Grade,Region,Mother_Qua,Father_Qua,Adm_Grade,Tui_Up_to_Date,Gender,S_Holder,Age_at_Enroll,Cur_U_1st_Sem_Credit,Cur_U_1st_Sem_Grade,Cur_U_2nd_Sem_Credit,Cur_U_2nd_Sem_Grade,SAP
unmarried,management,present,Diploma,135.0,south west,SSCE,others,127.5,yes,female,yes,19,0,13.741666666666667,0,14.9125,graduate
married,design,absent,OND,140.0,south west,others,SSCE,140.0,yes,female,no,33,2,15.333333333333334,0,15.8,graduate
married,social service,present,Diploma,130.0,south west,SSCE,SSCE,130.0,yes,female,no,45,0,11.0,0,13.8,graduate
unmarried,information technology,present,Diploma,135.0,south west,SSCE,SSCE,133.3,yes,female,yes,20,0,12.0,0,12.857142857142858,graduate
unmarried,agronomy,present,Diploma,140.0,south west,PHD,PHD,97.0,yes,female,no,28,0,0.0,0,0.0,droupout
unmarried,management,present,Diploma,120.0,south west,SSCE,SSCE,112.0,yes,female,yes,19,0,11.571428571428571,0,11.571428571428571,graduate
unmarried,education,present,Diploma,140.0,south west,SSCE,others,123.6,yes,female,no,18,0,12.857142857142858,0,12.666666666666666,graduate
unmarried,education,present,Diploma,133.1,south west,BSC,BSC,130.5,yes,female,no,38,0,0.0,0,0.0,droupout
unmarried,agronomy,present,Diploma,135.0,south west,SSCE,SSCE,133.3,yes,female,no,19,0,13.0,0,13.2,graduate
unmarried,education,present,Diploma,123.0,south west,SSCE,others,132.1,yes,female,yes,21,0,11.0,0,12.0,graduate
unmarried,social service,present,Diploma,133.1,south west,others,SSCE,100.0,yes,female,no,21,0,12.0,0,15.0,droupout
unmarried,information technology,present,Diploma,154.0,south west,others,others,140.4,yes,female,yes,22,0,12.6,0,13.0,graduate
unmarried,business,present,Diploma,148.0,south west,BSC,BSC,141.7,yes,female,yes,18,0,13.4,0,13.166666666666666,graduate
unmarried,information technology,present,Diploma,133.0,south west,others,others,119.7,yes,female,yes,18,0,11.333333333333334,0,11.571428571428571,graduate
unmarried,biology,present,Diploma,126.0,south west,BSC,SSCE,122.5,no,female,no,25,0,13.5,0,14.25,droupout
unmarried,economics,present,HND,133.1,south west,BSC,BSC,140.0,no,female,no,24,2,11.75,1,10.333333333333334,droupout
unmarried,management,present,Diploma,125.0,south west,SSCE,SSCE,119.4,yes,female,no,19,0,12.471428571428572,0,11.4625,graduate
unmarried,chemistry,present,Diploma,145.0,south west,SSCE,SSCE,155.0,yes,female,no,24,11,12.909090909090908,9,13.555555555555555,graduate
unmarried,social service,present,Diploma,118.0,south west,others,BSC,119.1,yes,female,yes,20,0,11.6,0,13.6,graduate
unmarried,social service,present,Diploma,120.0,south west,others,SSCE,122.7,no,female,no,25,0,0.0,0,0.0,droupout
unmarried,social service,present,Diploma,127.0,south west,others,BSC,117.9,yes,female,yes,20,5,12.9,4,12.363636363636363,graduate
unmarried,management,present,Diploma,130.0,south west,BSC,others,130.0,yes,female,no,23,0,13.22,0,13.22,graduate
unmarried,management,present,Diploma,129.0,south west,BSC,others,120.0,yes,female,yes,19,0,13.151428571428571,0,13.151428571428571,graduate
unmarried,law,present,OND,130.0,south west,others,others,130.0,no,female,no,29,0,12.75,0,11.333333333333334,droupout
unmarried,education,present,Diploma,121.0,south west,BSC,others,116.8,yes,female,no,21,0,11.333333333333334,0,12.25,graduate
unmarried,agronomy,present,Diploma,136.0,south west,BSC,SSCE,123.4,yes,female,yes,18,0,13.25,0,14.142857142857142,graduate
unmarried,nursing,present,Diploma,125.0,south west,BSC,others,125.4,yes,female,no,19,0,12.4,0,12.4,graduate
unmarried,accounting,present,Diploma,131.0,south west,others,others,127.2,yes,female,yes,18,0,15.0,0,12.833333333333334,droupout
unmarried,economics,present,Diploma,122.0,south west,HND,BSC,103.4,yes,female,no,19,0,14.4,0,13.0,graduate
unmarried,accounting,present,Diploma,127.0,south west,others,others,123.2,yes,female,no,18,0,11.0,0,0.0,graduate
unmarried,social service,present,Diploma,136.0,south west,SSCE,SSCE,124.1,yes,female,no,18,0,12.4,0,10.8,graduate
married,philosophy,present,HND,133.1,south west,others,others,99.5,no,female,yes,37,0,16.0,0,0.0,droupout
unmarried,design,absent,OND,127.0,south west,others,others,124.9,yes,female,no,29,0,13.571428571428571,0,12.333333333333334,graduate
unmarried,nursing,present,Diploma,116.0,south west,others,others,110.8,yes,female,no,18,0,11.833333333333334,0,12.5,graduate
unmarried,information technology,present,Diploma,121.0,south west,SSCE,SSCE,118.9,yes,female,yes,19,0,11.666666666666666,0,12.666666666666666,graduate
unmarried,information technology,present,Diploma,124.0,south west,SSCE,SSCE,118.8,no,female,no,22,6,11.833333333333334,2,13.0,droupout
unmarried,education,present,Diploma,131.0,south west,others,others,137.0,yes,female,yes,20,0,11.166666666666666,0,10.6,graduate
unmarried,journalism,absent,Diploma,100.0,south west,others,others,100.0,yes,female,no,34,0,0.0,0,0.0,droupout
unmarried,finance,present,Diploma,130.0,south west,others,others,120.0,no,female,no,30,8,11.75,6,12.166666666666666,droupout
unmarried,information technology,present,Diploma,135.0,south west,SSCE,SSCE,122.8,yes,female,no,18,0,14.0,0,14.0,graduate
unmarried,information technology,present,Diploma,130.0,south west,others,BSC,121.6,yes,female,no,18,0,12.833333333333334,0,12.0,graduate
unmarried,accounting,present,Diploma,146.0,south west,SSCE,SSCE,149.2,yes,female,no,18,0,12.25,0,11.666666666666666,graduate
unmarried,management,present,Diploma,146.0,south west,SSCE,SSCE,140.0,yes,female,no,18,0,14.828571428571427,0,14.828571428571427,graduate
unmarried,accounting,present,Diploma,154.0,south west,others,others,133.4,yes,female,yes,19,0,11.4,0,12.8,graduate
unmarried,nursing,present,Diploma,137.0,south west,others,others,126.2,yes,female,yes,19,0,13.0,0,12.5,graduate
unmarried,management,present,Diploma,151.0,south west,SSCE,SSCE,127.8,yes,female,yes,18,0,13.671428571428573,0,13.671428571428573,graduate
unmarried,law,present,OND,150.0,south west,others,others,150.0,yes,female,yes,21,0,12.666666666666666,0,12.8,graduate
unmarried,social service,present,Diploma,121.0,south west,SSCE,BSC,113.7,no,female,no,20,0,10.0,0,13.0,droupout
unmarried,social service,present,Diploma,122.0,south west,HND,BSC,117.8,yes,female,no,20,0,13.5,0,12.333333333333334,graduate
unmarried,management,present,Diploma,143.0,south west,SSCE,SSCE,136.7,yes,female,no,19,2,12.67,1,13.55,graduate
unmarried,information technology,present,Diploma,152.0,south west,SSCE,others,144.7,yes,female,no,20,0,14.5,0,15.428571428571429,graduate
unmarried,management,present,Diploma,145.0,south west,HND,SSCE,139.8,yes,female,no,18,0,13.685714285714283,0,15.3875,graduate
unmarried,business,present,Diploma,120.0,south west,others,others,113.7,yes,female,no,20,0,11.0,0,10.666666666666666,droupout
married,biology,present,Diploma,140.0,south west,SSCE,SSCE,140.0,no,female,no,29,7,11.555555555555555,5,13.2,droupout
unmarried,management,present,Diploma,143.0,south west,BSC,BSC,142.3,yes,female,yes,18,0,13.79714285714286,0,13.775,graduate
unmarried,management,present,Diploma,129.0,south west,BSC,BSC,119.6,yes,female,yes,20,0,14.00375,0,13.812857142857142,graduate
unmarried,social service,present,Diploma,139.0,south west,others,others,123.7,yes,female,yes,22,0,12.0,0,11.4,graduate
married,journalism,absent,Diploma,133.1,south west,others,BSC,143.0,yes,female,yes,47,0,14.166666666666666,0,14.166666666666666,graduate
married,design,absent,Diploma,127.0,south west,others,others,100.1,yes,female,no,31,1,14.0,0,13.8,graduate
unmarried,nursing,present,Diploma,126.0,south west,BSC,others,119.4,yes,female,yes,21,0,13.8,0,12.833333333333334,graduate
unmarried,journalism,absent,Diploma,128.0,south west,others,others,122.1,yes,female,no,21,0,12.8,0,11.857142857142858,graduate
married,accounting,present,Diploma,100.0,south west,SSCE,SSCE,100.0,yes,female,no,24,0,12.166666666666666,0,13.833333333333334,graduate
unmarried,nursing,present,Diploma,123.0,south west,SSCE,others,113.9,yes,female,no,18,0,12.5,0,12.333333333333334,graduate
unmarried,journalism,absent,Diploma,170.0,south west,PHD,SSCE,101.0,yes,female,no,32,0,12.0,0,11.5,graduate
unmarried,journalism,absent,Diploma,117.0,south west,SSCE,SSCE,111.8,yes,female,yes,19,0,10.833333333333334,0,11.5,graduate
unmarried,management,present,Diploma,140.0,south west,SSCE,SSCE,140.0,yes,female,no,24,0,13.385,0,13.385,graduate
unmarried,economics,present,Diploma,123.0,south west,BSC,BSC,124.4,yes,female,no,19,0,15.666666666666666,0,14.5,graduate
unmarried,law,present,OND,150.0,south west,BSC,others,150.0,yes,female,yes,19,0,14.333333333333334,0,13.833333333333334,graduate
unmarried,law,present,OND,140.0,south west,others,others,140.0,yes,female,no,24,0,11.428571428571429,0,13.0,graduate
unmarried,information technology,present,Diploma,123.0,south west,BSC,BSC,116.0,yes,female,yes,18,0,11.666666666666666,0,11.666666666666666,graduate
unmarried,nursing,present,Diploma,130.0,south west,others,others,135.6,yes,female,yes,19,0,12.0,0,11.333333333333334,droupout
married,management,present,Diploma,137.0,south west,SSCE,others,121.0,yes,female,yes,19,0,14.725714285714288,0,14.725714285714288,graduate
unmarried,accounting,present,Diploma,126.0,south west,BSC,others,118.7,yes,female,yes,18,0,14.166666666666666,0,13.666666666666666,graduate
unmarried,information technology,present,Diploma,125.0,south west,SSCE,SSCE,125.7,yes,female,no,18,0,11.571428571428571,0,12.333333333333334,graduate
unmarried,philosophy,present,Diploma,112.0,south west,SSCE,SSCE,107.1,yes,female,no,20,0,12.5,0,13.1375,graduate
unmarried,management,present,Diploma,141.0,south west,BSC,others,125.5,yes,female,no,18,0,12.86,0,12.86,graduate
unmarried,agronomy,present,Diploma,135.0,south west,others,others,127.0,yes,female,no,18,0,12.25,0,13.714285714285714,graduate
unmarried,economics,present,Diploma,117.0,south west,others,others,113.5,yes,female,yes,21,0,12.0,0,12.2,graduate
unmarried,management,present,Diploma,160.0,south west,BSC,BSC,154.4,yes,female,yes,18,0,15.116666666666667,0,16.168888888888887,graduate
unmarried,agronomy,present,Diploma,136.0,south west,BSC,BSC,122.0,no,female,no,18,0,12.5,0,10.25,droupout
unmarried,information technology,present,Diploma,143.0,south west,SSCE,HND,128.0,yes,female,no,19,0,0.0,0,0.0,droupout
unmarried,agronomy,present,Diploma,119.0,south west,SSCE,BSC,115.5,yes,female,no,19,0,11.0,0,11.0,graduate
unmarried,agronomy,present,Diploma,120.0,south west,SSCE,BSC,117.2,yes,female,no,18,0,11.875,0,14.6,graduate
unmarried,biology,present,Diploma,150.0,south west,SSCE,SSCE,150.0,yes,female,no,34,1,11.0,0,0.0,droupout
unmarried,economics,present,Diploma,142.0,south west,HND,HND,155.3,yes,female,no,19,0,15.2,0,13.2,graduate
unmarried,biology,present,OND,120.0,south west,others,others,120.0,no,female,no,19,2,11.6,1,11.0,droupout
unmarried,information technology,present,Diploma,160.0,south west,SSCE,BSC,116.1,yes,female,no,26,0,14.833333333333334,0,15.142857142857142,graduate
unmarried,business,present,Diploma,133.1,south west,PHD,PHD,118.9,yes,female,no,21,0,11.333333333333334,0,11.333333333333334,droupout
unmarried,social service,present,Diploma,142.0,south west,BSC,BSC,127.3,yes,female,yes,18,0,11.2,0,11.8,graduate
unmarried,business,present,Diploma,121.0,south west,others,others,113.7,yes,female,yes,20,0,13.4,0,13.666666666666666,graduate
unmarried,social service,present,Diploma,135.0,south west,SSCE,SSCE,118.5,yes,female,no,25,0,10.5,0,0.0,droupout
unmarried,social service,present,Diploma,153.0,south west,SSCE,others,146.7,yes,female,no,18,0,16.2,0,16.4,graduate
unmarried,management,present,Diploma,140.0,south west,BSC,BSC,124.3,yes,female,yes,18,0,14.542857142857144,0,14.88181818181818,graduate
unmarried,management,present,Diploma,152.0,south west,others,BSC,137.8,yes,female,no,19,0,13.694285714285714,0,14.355555555555554,graduate
unmarried,information technology,present,Diploma,120.0,south west,BSC,others,130.2,yes,female,yes,18,0,11.285714285714286,0,11.857142857142858,graduate
unmarried,management,present,Diploma,160.0,south west,others,others,147.8,yes,female,no,20,0,11.757142857142856,0,13.083333333333334,graduate
unmarried,economics,present,OND,150.0,south west,BSC,BSC,150.0,no,female,no,26,0,0.0,0,0.0,droupout
unmarried,management,present,Diploma,100.0,south west,others,others,100.0,yes,female,yes,19,0,13.058571428571428,0,13.058571428571428,graduate
unmarried,management,present,Diploma,150.0,south west,SSCE,SSCE,155.6,yes,female,no,19,0,14.3,0,14.055555555555555,graduate
unmarried,social service,present,Diploma,124.0,south west,others,others,117.4,yes,female,no,19,3,11.8,4,12.0,graduate
unmarried,economics,present,Diploma,141.0,south west,SSCE,BSC,128.8,yes,female,no,19,0,10.333333333333334,0,13.0,graduate
unmarried,education,present,Diploma,121.0,south west,BSC,BSC,117.5,yes,female,no,18,0,10.571428571428571,0,11.666666666666666,graduate
unmarried,management,present,Diploma,134.0,south west,SSCE,others,120.4,yes,female,no,19,0,13.333333333333334,0,13.333333333333334,graduate
unmarried,information technology,present,Diploma,134.0,south west,SSCE,SSCE,130.9,yes,female,no,18,0,11.857142857142858,0,11.0,graduate
unmarried,business,present,Diploma,132.0,south west,SSCE,BSC,125.0,yes,female,no,18,0,12.6,0,11.4,graduate
unmarried,economics,present,Diploma,135.0,south west,BSC,others,136.8,yes,female,no,18,0,14.0,0,11.6,graduate
unmarried,business,present,Diploma,123.0,south west,SSCE,others,121.6,yes,female,no,18,0,12.0,0,12.666666666666666,graduate
unmarried,finance,present,OND,151.0,south west,BSC,others,151.0,yes,female,no,26,0,0.0,0,0.0,droupout
unmarried,information technology,present,Diploma,107.0,south west,others,others,103.5,yes,female,no,20,0,12.0,0,13.0,graduate
unmarried,journalism,absent,Diploma,126.0,south west,others,others,119.4,yes,female,no,19,0,12.666666666666666,0,11.666666666666666,graduate
unmarried,information technology,present,Diploma,133.0,south west,PHD,others,134.4,yes,female,yes,18,0,12.166666666666666,0,13.666666666666666,graduate
unmarried,information technology,present,OND,140.0,south west,others,others,143.0,yes,female,no,19,3,13.333333333333334,2,14.666666666666666,graduate
unmarried,business,present,OND,110.0,south west,others,SSCE,110.0,yes,female,no,40,0,15.0,0,14.571428571428571,graduate
unmarried,management,present,Diploma,141.0,south west,others,others,132.5,yes,female,yes,18,0,13.39125,0,13.39125,graduate
unmarried,information technology,present,Diploma,122.0,south west,SSCE,SSCE,114.7,yes,female,no,19,0,12.166666666666666,0,12.428571428571429,graduate
unmarried,biology,present,Diploma,156.0,south west,SSCE,HND,166.9,yes,female,no,18,0,11.25,0,12.5,graduate
unmarried,economics,present,Diploma,129.0,south west,SSCE,SSCE,125.9,yes,female,no,19,0,12.0,0,12.0,graduate
unmarried,chemistry,present,Diploma,188.0,south west,SSCE,SSCE,178.3,yes,female,no,18,0,0.0,0,0.0,droupout
married,journalism,absent,Diploma,120.0,south west,others,others,117.0,yes,female,no,33,0,12.833333333333334,0,12.857142857142858,graduate
unmarried,law,present,Diploma,130.0,south west,SSCE,SSCE,150.0,yes,female,no,35,0,14.0,0,13.1,graduate
unmarried,social service,present,Diploma,130.0,south west,others,others,130.0,yes,female,no,26,3,13.0,1,12.0,graduate
unmarried,accounting,present,Diploma,140.0,south west,BSC,BSC,135.1,yes,female,no,18,0,13.5,0,12.5,graduate
unmarried,information technology,present,Diploma,110.0,south west,others,others,110.0,yes,female,no,36,10,10.692307692307692,9,12.307692307692308,graduate
married,design,absent,Diploma,133.1,south west,others,others,136.2,yes,female,no,39,0,11.0,0,11.666666666666666,graduate
married,information technology,present,Diploma,120.0,south west,others,others,116.0,yes,female,no,44,0,13.0,0,13.833333333333334,graduate
unmarried,journalism,absent,Diploma,96.0,south west,SSCE,SSCE,100.0,yes,female,no,20,0,12.0,0,11.25,graduate
unmarried,education,present,Diploma,117.0,south west,BSC,BSC,116.3,yes,female,no,24,0,12.6,0,11.5,droupout
unmarried,accounting,present,Diploma,123.0,south west,BSC,BSC,134.0,yes,female,yes,20,0,13.666666666666666,0,13.333333333333334,graduate
unmarried,chemistry,present,Diploma,127.0,south west,SSCE,SSCE,124.2,no,female,no,19,0,0.0,0,0.0,droupout
married,management,present,Diploma,151.0,south west,others,others,134.5,yes,female,yes,18,0,14.2,0,14.2,graduate
unmarried,education,present,Diploma,127.0,south west,BSC,BSC,120.7,no,female,no,22,0,11.0,0,0.0,droupout
unmarried,economics,present,Diploma,133.0,south west,BSC,SSCE,127.1,yes,female,no,18,0,15.0,0,16.428571428571427,graduate
unmarried,management,present,HND,133.1,south west,others,others,133.0,yes,female,no,24,0,12.585714285714284,0,13.44285714285714,graduate
unmarried,design,absent,Diploma,133.1,south west,others,others,128.2,yes,female,no,33,0,0.0,0,0.0,droupout
unmarried,law,present,Diploma,133.1,south west,others,others,130.0,yes,female,yes,30,0,0.0,0,0.0,graduate
unmarried,economics,present,OND,160.0,south west,SSCE,others,172.0,yes,female,no,26,0,0.0,0,0.0,droupout
unmarried,business,present,Diploma,140.0,south west,BSC,others,128.5,yes,female,no,18,0,11.666666666666666,0,11.833333333333334,graduate
unmarried,accounting,present,Diploma,146.0,south west,others,others,128.5,yes,female,no,19,0,12.666666666666666,0,10.0,droupout
unmarried,social service,present,Diploma,112.0,south west,BSC,others,112.0,yes,female,no,20,0,10.333333333333334,0,11.0,graduate
unmarried,economics,present,OND,140.0,south west,BSC,others,142.5,yes,female,yes,22,7,13.5,4,13.714285714285714,graduate
unmarried,management,present,Diploma,136.0,south west,SSCE,SSCE,133.0,yes,female,no,19,0,13.98,0,13.98,graduate
unmarried,economics,present,Diploma,133.1,south west,others,others,106.0,yes,female,yes,21,0,16.153846153846153,0,15.75,graduate
